Sample.Id,Cancer.Study,Cancer,ACBD3,BZRAP1,CYP11A1,CYP17A1,DBI,AR,BCL2,ESR1,HSD3B2,NFKB1,NFKB2,NKAP,NPC1,NPC2,NR5A1,POMC,PGR,SCARB1,SLC25A4,SLC25A6,SOAT1,STAR,STARD3,TSPO,VDAC1,CYP2W1,FDXR,FDX1,TRERF1
TCGA-CF-A8HX-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.306101245,1.063614696,-0.083727456,-0.076307819,-0.186533637,-0.470853759,-0.71207585,-0.325192545,-0.060697715,-1.043848726,-0.008980609,-0.514284721,-0.854827737,-0.252157189,-0.098775779,-0.089237957,-0.22340203,-0.147730882,-0.658297845,-0.35601807,-0.78614432,-0.087641015,0.072534162,1.342829941,-0.509832557,1.381486615,0.056195806,-0.209958271,2.078660893
TCGA-CF-A8HY-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.74332827,-0.371576804,-0.025311851,-0.076307819,1.057703419,-0.469198541,-0.757077457,-0.329590695,-0.060697715,0.177976525,0.377463838,0.462771307,-1.076139128,-0.539603109,-0.098775779,-0.088066059,-0.229894714,0.127216925,0.039632908,2.903808216,-0.693046395,-0.088806322,0.423978735,9.091902149,1.001557006,-0.14719504,0.605926356,-0.136597495,-0.018103163
TCGA-CF-A9FF-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.911436677,-0.452341105,-0.079374782,-0.076307819,1.025837949,-0.466879729,-0.713483994,-0.288184675,-0.060035492,-0.932028782,0.190179572,-0.28080028,-0.68357538,0.145392315,-0.098775779,-0.08166371,-0.19609473,-0.170337772,-0.568659836,0.564800155,-0.572682408,-0.088227735,0.046158574,2.617198152,1.122559478,-0.158458812,0.136221779,0.191029449,1.312276121
TCGA-CF-A9FH-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.106170084,0.375709489,-0.082483638,-0.076259012,0.799186784,-0.466658532,-0.732147103,-0.325972363,-0.060386997,-0.116506446,-0.334584736,-0.218873013,-0.778895324,-0.275963701,-0.098775779,-0.090155423,-0.229101944,-0.242252502,-0.469881959,3.159245941,-0.654277915,-0.087715587,0.098945169,1.302184362,2.701148625,-0.15830199,0.200821584,-0.067996075,1.125598451
TCGA-CF-A9FL-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.221223785,-0.349136243,-0.084492587,-0.076307819,-0.175341329,-0.197920436,-0.728943117,-0.327222797,-0.060543799,-0.423057262,0.478644123,-0.570121883,-0.845598238,-0.210294266,-0.098775779,-0.086916916,-0.205435973,-0.236303131,-0.380055059,0.181265981,-0.57051958,-0.08861881,-0.169568252,1.311109774,1.172048596,-0.151453834,-0.109981458,0.033831057,1.725246943
TCGA-CF-A9FM-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.571084389,-0.330713966,-0.084144209,-0.076307819,-0.587511002,-0.20271297,-0.783626082,-0.32781506,-0.060697715,0.907430336,0.519181264,-0.216749088,-0.832758789,-0.303918552,-0.098775779,-0.087015048,-0.222193162,-0.250253739,-0.275068241,0.004816826,-0.259247079,-0.088129797,-0.006590686,2.180111496,-0.354020937,0.178991287,0.020368111,0.035495903,1.22277096
TCGA-CU-A0YN-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.016635426,-0.445777234,-0.08251969,-0.076307819,-0.51266073,-0.455533822,-0.664558838,-0.32518216,-0.060357325,0.317749421,0.168542594,0.443516688,-0.249916515,-0.232008938,-0.098775779,-0.084992243,-0.224835768,-0.290207023,-0.753426308,-0.668276436,-0.154269199,-0.088895896,0.003707882,-0.635837334,0.130038593,-0.13448493,0.056630993,-0.263227362,-0.302456737
TCGA-CU-A0YO-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.4482599,-0.423924896,-0.083035229,-0.076285342,-0.535264886,-0.008424745,-0.084233569,-0.316602604,-0.060697715,0.474720569,-0.319213019,-0.741063944,-0.595907067,-0.344116921,-0.098475577,-0.086447587,-0.203189513,-0.259519205,-0.542168731,0.30196737,-0.356954849,-0.088326856,-0.143752229,0.116372687,0.302069937,-0.065388136,0.096762905,-0.072308448,1.267802014
TCGA-CU-A0YR-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,1.01218527,-0.465920699,-0.073486429,-0.076307819,0.765005363,-0.45616245,-0.713350706,-0.31503829,-0.060697715,-0.115316938,-0.273405373,-0.139235072,-0.06044095,-0.409451192,-0.098464485,-0.083933837,-0.221491617,-0.156230591,-0.462023404,0.117881048,0.578198113,-0.088753837,4.609047343,-0.692894368,3.822532352,-0.139498051,0.046733076,0.218993469,-0.729626703
TCGA-CU-A3KJ-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,1.169151493,-0.424908046,-0.084546438,-0.076307819,-0.524069687,-0.462680131,-0.716428055,-0.036532325,-0.060546389,3.009039667,1.070278446,0.351195599,0.174920548,-0.310226466,-0.09829953,-0.081399322,-0.199925693,-0.133345826,-0.758470069,-0.325032305,-0.070986653,-0.088770625,-0.136531713,0.067462016,1.273722001,-0.161276261,-0.223819806,-0.161748198,-0.219262643
TCGA-CU-A3QU-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.108389811,-0.152656244,-0.083794404,-0.076307819,0.160338884,0.415028815,-0.5889782,-0.326573682,-0.059583238,0.20648893,0.324950833,1.032322806,-0.809682529,-0.310378601,-0.098595941,-0.08961854,-0.230457147,-0.27847695,-0.445812844,-0.152308769,2.85289408,-0.088674696,-0.101324855,0.39764007,0.21629805,-0.161276261,-0.07738702,-0.040902643,1.490800744
TCGA-CU-A3YL-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.022164628,0.036048067,-0.009050212,-0.076268406,-0.246845635,-0.462948433,-0.557223207,-0.317671136,-0.060070397,-0.768298326,-0.193489977,-0.503825962,-0.870470791,-0.438125015,-0.097459756,-0.087666988,-0.225328127,0.044191183,-0.47680225,1.792243763,-0.700193985,-0.088093207,1.299928275,0.023881874,-0.61104529,-0.158073558,0.329593369,-0.01769878,2.511331652
TCGA-CU-A5W6-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.457874193,-0.405186467,-0.05756918,-0.076307819,0.938381257,-0.401417135,-0.762529397,-0.276563064,-0.060564704,0.294743697,-0.286994227,0.703746805,-0.541330021,-0.07247049,-0.098217759,-0.081858411,-0.226972368,0.382290198,0.210995822,-0.184739822,-0.134748107,-0.088628283,0.454016987,1.743009818,2.391154855,-0.153637457,0.009282295,0.136103092,-0.340138733
TCGA-CU-A72E-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.587746062,-0.452508568,-0.084575976,-0.076272991,0.124122957,-0.319161491,-0.756540455,-0.289890307,-0.060697715,0.116039625,0.394391921,-0.357180222,-0.825432054,-0.382776677,-0.097612828,-0.081037086,-0.222345802,-0.190846144,-0.58250361,-0.518116441,-0.482316873,-0.088560885,0.060944177,2.973262877,1.009328624,-0.136512764,0.032113732,0.112742885,0.172251481
TCGA-DK-A1A3-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,1.708002736,-0.472750784,-0.08422732,-0.076307819,1.708959355,0.059336508,-0.680022075,-0.301001161,-0.06040685,-0.590264491,-0.033371428,0.110838911,-0.401440633,-0.231003897,-0.098775779,-0.081772936,-0.213068089,-0.124495244,-0.633286051,0.960385304,-0.402630699,-0.088878259,-0.083024014,0.831557518,-0.076061838,-0.152923239,-0.266018077,0.093132826,-0.153166058
TCGA-DK-A1A5-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.56131785,-0.462915527,-0.008283148,-0.076280884,0.129641969,-0.452330705,-0.700771844,-0.325277488,-0.060526239,1.062642761,-0.409158696,1.771470269,-0.620534053,-0.3141755,-0.098775779,-0.084645509,-0.221577854,-0.047753726,-0.753394294,-0.610112325,-0.164254703,-0.08829619,1.14373806,0.644289758,0.174366412,-0.160729021,-0.160905644,-0.096164905,0.26187376
TCGA-DK-A1A6-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.564536867,-0.471785732,-0.077452618,-0.076293536,0.614019251,-0.464306213,-0.742993046,-0.324576836,-0.060697715,-0.439822949,0.801218641,0.173065722,-0.659527998,-0.484462155,-0.098775779,-0.083783794,-0.229365682,-0.267262646,-0.49470026,0.130019664,-0.422671718,-0.088657506,0.747771492,-0.379708799,1.343151968,-0.16069597,-0.128280176,-0.12980344,-0.20127709
TCGA-DK-A1A6-06,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-DK-A1A7-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.9463485,-0.437307513,-0.084577735,-0.076307819,1.268441192,-0.435223219,-0.634859612,-0.306655647,-0.060532793,-1.112946426,-0.435175905,-0.64323273,-0.728064766,-0.343648712,-0.097391793,-0.084887427,-0.212410959,-0.24364935,-0.474074297,-1.027881941,-0.714651172,-0.088321499,0.089264669,0.996135455,1.228438891,-0.150750978,0.031371723,0.111079534,0.198410803
TCGA-DK-A1AA-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.071745342,-0.376675712,-0.08335365,-0.076307819,-0.601751933,0.140981006,-0.657906695,-0.325172413,-0.060355302,0.800095611,-0.18129356,-0.105184475,-0.644526692,-0.387347909,-0.098775779,-0.088266306,-0.225644979,-0.233465379,-0.598865228,0.278835695,-0.544026434,-0.088627874,-0.053088844,0.838357553,0.391991099,0.295984718,0.066174843,0.235111355,2.506274415
TCGA-DK-A1AB-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,1.122142728,-0.449369802,-0.084118224,-0.076307819,-0.401185494,0.357320763,-0.61541813,-0.315639537,-0.060263723,4.013907878,1.162754086,-0.713217475,-0.562957458,-0.200141971,-0.096772827,-0.087313427,-0.216842784,-0.054351022,-0.636681793,-0.65224917,-0.147522145,-0.088383821,-0.212330851,0.328740717,0.429278256,-0.147982417,-0.258582184,-0.207401326,0.702595582
TCGA-DK-A1AC-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.300880685,-0.422176297,-0.084668805,-0.076218836,2.956490283,0.509894665,-0.756985214,-0.327161708,-0.060320046,-0.278100277,-0.351646218,-0.470652424,-0.868159509,-0.302627744,-0.098775779,-0.084005374,-0.228475941,-0.280499263,-0.548615008,0.016087696,-0.163796246,-0.088828267,-0.254696171,-0.394375892,0.630847002,-0.161276261,-0.264571549,-0.068007178,-0.544173992
TCGA-DK-A1AD-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.081227752,-0.468124977,-0.084166224,-0.076307819,0.881817066,0.277883142,-0.67542141,-0.325363672,-0.060482783,-0.849078648,-0.607877267,0.182850816,-0.722135583,0.054642334,-0.098775779,-0.087008221,-0.222443452,-0.239783746,-0.602269325,0.305681715,-0.799130929,-0.087298236,0.057282822,1.810458546,-0.025456164,-0.157847191,0.16996315,-0.103339222,-0.511222793
TCGA-DK-A1AE-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.106958843,-0.456690862,-0.082704058,-0.076307819,-0.053950373,-0.166414224,0.546749161,-0.327977928,-0.060472236,0.747545121,-0.532665023,0.050665146,-0.421921751,-0.458031099,-0.098618123,-0.083049082,-0.226819169,-0.195218655,-0.672782275,2.043977695,-0.434103364,-0.088813362,-0.2730643,-0.148462681,0.715776227,-0.161276261,-0.011821176,0.013054752,0.173996833
TCGA-DK-A1AF-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.523798583,-0.455902134,-0.081187067,-0.076281253,-0.275920001,-0.326984748,-0.643655652,-0.316896458,-0.060190326,1.114934918,0.17700059,-0.786710457,-0.348522244,-0.269337091,-0.098775779,-0.076260889,-0.217074158,-0.237673119,-0.661515679,-0.132274352,0.048031136,-0.088165301,-0.076194796,0.707617763,0.56873243,-0.155879607,-0.167835166,-0.105201138,0.766890701
TCGA-DK-A1AG-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.882523602,-0.02240634,-0.077167601,-0.076307819,-0.326164885,-0.422627096,-0.669900507,-0.327801998,-0.060598503,-0.265645417,0.402126494,-0.757935773,-0.763023427,-0.370995303,-0.098775779,-0.088881979,-0.229242971,-0.158506301,-0.75699517,0.282991591,-0.694827374,-0.088602677,0.018052329,1.554259345,-0.008690415,0.148975219,0.034571826,-0.043534583,1.969666746
TCGA-DK-A2HX-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.510258014,-0.335139269,-0.081606224,-0.076307819,-0.709722459,-0.430493573,-0.605231012,-0.318640991,-0.060069993,-0.551015604,0.347459444,1.038737109,0.156281144,-0.3327894,-0.098775779,-0.082463986,-0.207759612,-0.051655453,-0.334127111,-0.378153778,-0.396091312,-0.088711107,-0.019991699,-0.405364184,-0.21864491,-0.160704061,0.074130927,-0.028513766,-0.546993192
TCGA-DK-A2I1-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.181571614,-0.453948449,-0.073819846,-0.076288757,3.441337368,-0.46648371,-0.711799035,-0.325806606,-0.060454972,-1.001588815,0.471558715,0.517187793,-0.664625795,-0.160264372,-0.098775779,-0.062818333,-0.219578451,-0.207918773,-0.542265055,1.90912063,-0.656307908,-0.086045506,0.010555278,1.959843232,0.176423739,-0.151207155,0.007449045,0.202907076,-0.486395769
TCGA-DK-A2I2-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.113180035,-0.466258253,-0.084553004,-0.076307819,0.390979353,-0.468644454,-0.710622723,-0.320841998,-0.060697715,-0.010081259,0.780916066,0.844634034,0.138992775,-0.041066047,-0.098775779,-0.084504,-0.226898143,-0.208119214,-0.616099767,-0.832575231,0.004035053,-0.08841681,0.047464662,0.0366812,0.408547703,-0.1158521,-0.023979716,-0.135987817,-0.493712463
TCGA-DK-A2I4-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.254874869,-0.426685031,-0.078939706,-0.076307819,-0.217455967,-0.455747978,-0.590014835,-0.309390308,-0.058096541,0.409770042,0.493099673,-0.082555367,0.13654459,-0.008910077,-0.098071648,-0.069739218,-0.223883455,-0.115365483,-0.750940291,-0.255110025,0.990564045,-0.088727017,0.343643732,0.410753603,-0.51584294,-0.161276261,-0.018585115,-0.068103951,0.299981384
TCGA-DK-A2I6-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.408185296,-0.446219997,-0.072167008,-0.076282952,-0.431756141,-0.470141119,-0.785742323,-0.309566645,-0.058877101,0.269553683,0.438163707,1.583309376,-0.378424508,-0.250355904,-0.098775779,-0.086801006,-0.229305544,-0.175234499,-0.298212893,0.789176665,-0.563584138,-0.088412568,1.548600288,3.050611408,-0.201190924,-0.160771024,0.066494356,-0.017160841,-0.155270911
TCGA-DK-A3IK-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.052495145,-0.373264575,-0.073965046,-0.076307819,-0.044040371,-0.467731255,-0.690900224,-0.320760528,-0.060582076,-0.874975014,-0.287282689,0.744466256,-0.616928764,-0.225450284,-0.098290589,-0.051345959,-0.216341088,-0.223161032,-0.485766934,-0.424379259,-0.528905914,-0.087363491,-0.09506338,0.235300158,1.629044159,0.110284223,-0.019707522,0.08445022,0.375068533
TCGA-DK-A3IL-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.141676907,-0.422623265,-0.084790719,-0.076307819,1.173192959,-0.372141838,-0.710158797,-0.325999195,-0.060697715,-0.721479339,-0.415311715,0.113067615,-0.898792537,-0.203982879,-0.098775779,-0.085333573,-0.226753843,-0.2698603,-0.470211206,0.491879676,-0.618572266,-0.088405089,-0.123075234,2.657221309,-0.111518646,0.017095974,0.03643832,-0.076610465,-0.500573726
TCGA-DK-A3IM-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.788263448,-0.468771474,-0.082644251,-0.076307819,-0.346408376,-0.470022629,-0.78826858,-0.312297532,-0.060697715,-0.555647885,-0.277036591,1.695318375,-0.069271344,-0.420755223,-0.096451008,-0.0807498,-0.230300955,-0.027507751,-0.65862343,-0.402577515,0.243371846,-0.088474459,-0.127559839,-0.297426094,1.620282924,-0.158918947,-0.05932001,-0.177666772,0.037150401
TCGA-DK-A3IN-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.100180287,-0.471611135,-0.064346947,-0.076307819,-0.276523114,-0.459053802,-0.745681734,-0.326176772,-0.060697715,0.173888567,0.422292748,0.092211115,0.075423847,-0.169080193,-0.098141138,-0.0803412,-0.214151732,-0.112137413,-0.8058962,-0.68078002,-0.080115363,-0.088847228,0.021923071,-0.068665535,-0.746423625,-0.158702221,-0.132611133,-0.142445166,0.669469289
TCGA-DK-A3IQ-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.186290945,-0.231053611,-0.082825798,-0.076090533,-0.599695039,-0.346336989,-0.52919905,-0.320228557,-0.06055939,-0.322420353,-0.255517195,-0.44700573,-0.400831694,-0.33930992,-0.098775779,-0.061801028,-0.207070158,-0.223411509,-0.078150139,-0.162810025,-0.384018402,-0.088729533,-0.017566574,0.23860566,-0.809846021,1.217625784,0.111411337,-0.192778385,0.112589135
TCGA-DK-A3IS-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.703381788,-0.45842752,-0.084554066,-0.076293426,0.33617751,-0.244027147,-0.754601347,-0.326461322,-0.060697715,0.525412127,-0.286245616,0.078361843,-0.80884694,-0.448423084,-0.098775779,-0.08807573,-0.229084066,-0.244301261,-0.614755741,1.40057504,-0.365077441,-0.088629876,0.08837871,3.110321929,0.63568078,-0.135546358,-0.048794991,-0.057529111,2.674321573
TCGA-DK-A3IT-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.76955993,-0.392478282,-0.082455737,-0.076224281,0.260438713,-0.456492183,-0.663417533,-0.322335866,-0.060697715,-0.566859878,0.078004678,0.155913456,-0.505365235,-0.280909531,-0.098775779,-0.07975838,-0.221741428,0.069797036,-0.510540452,-0.090484938,-0.024790284,-0.088753093,-0.057906198,0.254706221,1.096742697,-0.161276261,0.317697794,0.200565562,-0.336895303
TCGA-DK-A3IU-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.903649586,-0.388043443,-0.007325514,-0.076307819,-0.274645751,-0.423207892,-0.378905676,-0.321975004,-0.059971212,0.206733436,1.036853312,-0.495247672,0.087008586,-0.128119079,-0.097904825,-0.06197212,-0.220730493,-0.13312884,-0.687663736,-0.503042659,-0.270718042,-0.087183301,0.035752998,-0.030199297,-0.727314654,-0.075172175,-0.221165188,-0.012464203,-0.322687776
TCGA-DK-A3IV-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.297307203,-0.217179343,-0.084638483,-0.076295473,-0.428968266,-0.233853757,-0.449372714,-0.304754201,-0.060697715,0.985946656,0.547716547,-0.668520134,-0.328271614,-0.379799383,-0.098281139,-0.083101135,-0.225594778,-0.235956269,-0.373273996,-0.831301454,0.336587471,-0.08872,0.047465223,-0.566533184,0.446553773,0.87546123,-0.111319585,-0.102746091,0.256845861
TCGA-DK-A3WW-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.049397741,-0.419559294,-0.082146877,-0.076307819,-0.184621648,-0.46970188,-0.713539829,-0.328271676,-0.060441782,1.490420755,0.961643688,0.733615502,-0.058557561,-0.21431219,-0.098775779,-0.072083725,-0.229196321,-0.150041273,-0.568220089,0.469942881,0.026249301,-0.088746693,-0.069078062,1.333493016,2.48774627,-0.158826507,0.051885129,0.06898482,-0.550678315
TCGA-DK-A3WX-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.073684384,-0.298965995,-0.08023633,-0.076273194,-0.712839783,-0.461924757,-0.747600712,-0.32647729,-0.060697715,0.807933969,0.398883184,-0.077328761,1.418692969,-0.419655764,-0.098544558,-0.088068903,-0.229080235,-0.22426707,-0.8009712,-0.645481519,-0.171313764,-0.086130756,0.136335803,0.636933973,-0.181998153,-0.138768513,-0.049347161,-0.072106094,-0.042820288
TCGA-DK-A3WY-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.574537952,-0.218999132,-0.081061321,-0.076289672,-0.093474657,-0.459415342,-0.149430527,-0.29997316,-0.060582184,2.58370202,2.617900763,0.189718132,-0.535516631,-0.236018108,-0.09853341,0.072259598,-0.221140206,-0.039619191,-0.488279895,0.281071616,-0.388020298,-0.079142688,0.041338697,-0.067106938,-0.187760533,-0.161276261,-0.150184509,-0.133367032,-0.067971655
TCGA-DK-A3X1-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.968423671,-0.471881403,-0.083031258,-0.076284041,-0.053993825,-0.409530061,-0.78687759,-0.324681433,-0.060546335,-0.768214872,-0.328467182,-0.175352891,-0.670097108,0.095023936,-0.097822998,-0.088579902,-0.227799177,-0.208304866,-0.60478745,-0.447426968,-0.502077509,-0.088666146,0.058223452,1.904973481,-0.07157883,-0.15644561,0.068754437,0.177292735,-0.105308353
TCGA-DK-A3X2-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.463186713,-0.457261813,-0.08472553,-0.07629196,-0.30861778,0.325251238,-0.724302982,-0.328759128,-0.06059675,-0.097415426,-0.080954179,0.826583137,-0.80627236,-0.458844183,-0.094963295,-0.087780622,-0.230412053,-0.22283534,-0.091976451,0.286676859,-0.665571652,-0.083025888,-0.086814385,0.13733417,0.109045057,-0.085892667,0.297361489,-0.108625949,0.293241429
TCGA-DK-A6AV-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.463496624,-0.4527497,0.081756479,-0.076280969,-0.321149379,-0.470853759,-0.711401359,-0.326246935,-0.060697715,-0.09151067,-0.442283176,-0.183101581,-0.883209526,-0.436353239,-0.098417177,-0.085566815,-0.227929031,-0.108935614,-0.391578049,0.354895037,-0.651730109,-0.088298288,-0.142039142,1.853675056,0.719418587,-0.15145831,0.0349277,-0.155834072,0.797273234
TCGA-DK-A6AW-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.429047727,-0.379731799,-0.073775661,-0.076204672,-0.41305675,-0.420148032,-0.694619596,-0.328366986,-0.057961641,-0.736439779,1.662034684,-0.267529755,-0.491315219,0.026732928,-0.098775779,-0.083337363,-0.23047267,-0.079869439,0.134256845,2.072133868,-0.376657819,-0.088514495,0.065263787,5.325791103,0.132483954,-0.160249089,0.464451223,1.28909173,1.321852272
TCGA-DK-A6B0-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.905672893,-0.272824653,-0.084790719,-0.076307819,-0.502854302,-0.408768131,-0.785241816,-0.329354598,-0.060697715,-0.032556813,-0.061668626,-0.089534858,-0.926937349,-0.338683443,-0.098775779,-0.085485322,-0.230325737,-0.247023213,-0.180736655,0.056055603,-0.617517021,-0.088599484,0.074183792,3.629787417,-0.367901551,-0.003481028,0.097090006,0.043445369,1.61998891
TCGA-DK-A6B1-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.446198864,-0.048654768,-0.075529793,-0.076307819,-0.229194188,-0.393868737,-0.639857778,-0.234311618,-0.060074093,0.374119287,-0.046271015,0.79204501,-0.82163987,-0.183930131,-0.098402012,-0.088156227,-0.225702444,-0.228997435,0.192931358,-0.501256348,1.139182539,-0.08861442,0.184919141,0.044926776,5.037657901,-0.161276261,0.18041676,0.122214038,2.120210325
TCGA-DK-A6B2-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,1.629285983,-0.431794978,-0.081289962,-0.076272334,0.18485992,-0.442383855,-0.566288536,-0.320602144,-0.060584746,0.012946265,-0.079724562,0.0409158,-0.558870355,-0.217932809,-0.098064857,-0.074894291,-0.223357934,-0.15055768,-0.447905304,0.061974925,-0.391563062,-0.088366423,-0.047867669,0.194374729,-0.160946792,-0.154788571,0.090487496,0.239304696,-0.299582588
TCGA-DK-A6B5-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.38714384,-0.28513746,-0.066536834,-0.076307819,0.023840921,-0.470032827,-0.686547844,-0.298076587,-0.060424113,-0.038394383,1.0334362,0.033078973,-0.035431401,-0.45280413,-0.097627824,-0.066451644,-0.229361611,-0.018868277,-0.505836923,0.237561164,-0.253177225,-0.088681751,0.283110418,0.059467242,-0.906050242,0.424219199,0.267223429,0.17604306,0.100204029
TCGA-DK-A6B6-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.622759698,-0.368199234,-0.084066846,-0.07628266,-0.14755988,-0.075834412,-0.743543088,-0.317641576,-0.059256254,-0.636543059,-0.720769336,-0.475749597,-0.692191005,-0.263551138,-0.098439756,-0.084218989,-0.229289142,-0.298335153,-0.506775563,0.089377733,0.738433851,-0.087853895,-0.091922759,1.068047706,1.42271826,-0.161276261,-0.053232678,-0.210695575,0.461845069
TCGA-DK-AA6L-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.658179333,-0.331848059,-0.079073028,-0.076282427,0.145518058,-0.470853759,-0.506758458,-0.290703567,-0.060697715,-0.163260687,0.086742975,0.224412194,-0.487597519,-0.332498573,-0.097596247,-0.082822098,-0.229255143,0.052238846,-0.712344967,-0.798234598,-0.646943882,-0.08880339,0.52376899,-0.370139588,-0.846005082,0.232524544,0.060096815,-0.115655452,0.234430338
TCGA-DK-AA6M-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-1.134449021,-0.441136708,-0.081501622,-0.07627924,-0.410410797,-0.467578529,-0.715213148,-0.323020249,-0.060697715,0.081055202,0.028909794,0.610856213,-0.261364625,1.598439655,-0.097630766,-0.06891192,-0.226942638,-0.116126939,-0.168974169,0.204715541,-0.267892642,-0.088556971,0.199889366,0.486821615,0.477462111,0.289211616,-0.069843674,-0.083070911,-0.475720391
TCGA-DK-AA6P-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.133643051,-0.428675962,-0.084103786,-0.076283943,0.157848199,0.255610898,-0.774922985,-0.328255548,-0.060241739,0.505392211,-0.535867325,-1.055469556,-0.776411131,-0.367404504,-0.098456903,-0.087769102,-0.22463983,-0.168749282,-0.385791018,-0.450100839,-0.464848688,-0.088706925,0.134240155,3.308111278,0.921720513,-0.158366371,0.044091602,-0.061531039,1.717743746
TCGA-DK-AA6Q-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,-0.654390386,-0.355589499,-0.083544916,-0.076307819,-0.085859572,-0.470853759,-0.644936196,-0.32829537,-0.060697715,-0.59535813,0.103919218,-0.036730114,0.309335516,-0.293144986,-0.098464429,0.861390527,-0.229832501,-0.05162462,-0.582721982,-0.157666304,-0.533270635,-0.084700106,-0.103407793,0.082666024,-0.532794837,-0.042877462,-0.021985625,0.106107148,0.43502798
TCGA-DK-AA6R-01,"Bladder Urothelial Carcinoma (TCGA, Provisional)",UC,0.22838036,-0.275596352,-0.084790719,-0.076307819,-0.496197119,-0.462747632,-0.770583033,-0.322684145,-0.060697715,-0.594769883,-0.09544731,1.382666264,-0.054053806,-0.400566831,-0.098775779,-0.082156647,-0.228426936,-0.1334195,-0.632131574,-0.446942499,-0.043478173,-0.083173498,-0.126218845,0.501490478,0.277906043,0.027552572,0.202761926,-0.20242024,0.557601458
